datum,produkt,volym,belopp
2014-06-01 16:00,95-oktan,12.51,200.03
2014-06-01 15:16,Diesel,12.59,200.06
2014-06-01 15:13,Diesel,12.59,200.06
2014-06-01 15:07,95-oktan,58.53,935.89
2014-06-01 14:51,95-oktan,31.27,500.01
2014-06-01 13:59,Diesel,31.47,500.06
2014-06-01 13:36,95-oktan,43.78,700.04
2014-06-01 12:54,Diesel,62.94,"1,000.12"
2014-06-01 12:41,Diesel,31.47,500.06
2014-06-01 12:37,Diesel,62.94,"1,000.12"
2014-06-01 12:16,Diesel,44.06,700.11
2014-06-01 12:03,95-oktan,6.26,100.10
2014-06-01 11:39,95-oktan,43.78,700.04
2014-06-01 10:57,95-oktan,11.85,189.48
2014-06-01 10:37,95-oktan,62.54,"1,000.01"
2014-06-01 10:21,95-oktan,3.13,50.05
2014-06-01 10:20,95-oktan,3.13,50.05
2014-06-01 09:50,95-oktan,56.84,908.87
2014-05-31 17:51,95-oktan,43.78,700.04
2014-05-31 17:45,95-oktan,18.77,300.13
2014-05-31 17:08,95-oktan,6.26,100.10
2014-05-31 15:49,95-oktan,62.54,"1,000.01"
2014-05-31 15:33,95-oktan,18.77,300.13
2014-05-31 15:01,95-oktan,17.95,287.02
2014-05-31 14:58,95-oktan,43.78,700.04
2014-05-31 14:54,95-oktan,41.54,664.22
2014-05-31 14:42,95-oktan,62.54,"1,000.01"
2014-05-31 13:46,95-oktan,6.26,100.10
2014-05-31 13:08,Diesel,57.71,917.01
2014-05-31 12:57,Diesel,6.30,100.11
2014-05-31 12:52,95-oktan,1.98,31.66
2014-05-31 12:38,Diesel,53.05,842.96
2014-05-31 12:34,Diesel,62.94,"1,000.12"
2014-05-31 12:07,95-oktan,18.77,300.13
2014-05-31 11:59,95-oktan,24.72,395.27
2014-05-31 11:29,95-oktan,6.26,100.10
2014-05-31 11:28,95-oktan,12.51,200.03
2014-05-31 11:01,95-oktan,12.51,200.03
2014-05-31 10:59,95-oktan,18.77,300.13
2014-05-30 21:40,95-oktan,6.26,100.10
2014-05-30 20:28,95-oktan,25.46,407.11
2014-05-30 16:43,95-oktan,43.78,700.04
2014-05-30 16:33,95-oktan,48.16,770.08
2014-05-30 16:18,Diesel,12.59,200.06
2014-05-30 16:15,Diesel,18.88,300.00
2014-05-30 13:55,95-oktan,6.26,100.10
2014-05-30 13:53,95-oktan,12.51,200.03
2014-05-30 12:09,95-oktan,18.77,300.13
2014-05-30 11:15,95-oktan,62.54,"1,000.01"
2014-05-30 11:04,Diesel,26.72,424.58
2014-05-30 10:38,95-oktan,43.78,700.04
2014-05-30 09:06,95-oktan,18.77,300.13
2014-05-30 09:04,95-oktan,18.77,300.13
2014-05-30 08:58,Diesel,18.76,298.10
2014-05-29 18:37,95-oktan,31.27,500.01
2014-05-29 16:24,95-oktan,43.78,700.04
2014-05-29 16:16,Diesel,125.87,"2,000.07"
2014-05-29 13:11,Diesel,62.94,"1,000.12"
2014-05-29 13:08,Diesel,188.80,"3,000.03"
2014-05-29 12:56,95-oktan,31.64,505.92
2014-05-29 12:54,95-oktan,62.54,"1,000.01"
2014-05-29 12:50,95-oktan,62.54,"1,000.01"
2014-05-29 12:46,95-oktan,43.78,700.04
2014-05-29 12:23,95-oktan,12.51,200.03
2014-05-29 12:03,95-oktan,31.27,500.01
2014-05-29 11:53,Diesel,62.94,"1,000.12"
2014-05-29 11:39,Diesel,44.06,700.11
2014-05-29 11:32,95-oktan,43.69,698.60
2014-05-29 10:48,Diesel,157.34,"2,500.13"
2014-05-29 10:16,95-oktan,13.59,217.30
2014-05-29 09:35,95-oktan,18.93,302.69
2014-05-28 16:31,Diesel,62.94,"1,000.12"
2014-05-28 16:02,Diesel,28.89,459.06
2014-05-28 15:54,Diesel,44.06,700.11
2014-05-25 12:54,95-oktan,30.37,485.62
2014-05-25 12:15,Diesel,125.87,"2,000.07"
2014-05-24 19:31,Diesel,6.30,100.11
2014-05-24 16:35,95-oktan,6.26,100.10
2014-05-24 14:38,95-oktan,10.01,160.06
2014-05-24 14:30,95-oktan,10.01,160.06
2014-05-24 14:25,95-oktan,25.02,400.07
2014-05-24 10:24,95-oktan,31.27,500.01
2014-05-24 09:32,Diesel,31.47,500.06
2014-05-23 18:18,95-oktan,18.77,300.13
2014-05-23 15:47,95-oktan,125.08,"2,000.03"
2014-05-23 14:18,95-oktan,6.26,100.10
2014-05-23 13:55,95-oktan,56.91,909.99
2014-05-23 10:46,95-oktan,31.27,500.01
2014-05-22 13:52,95-oktan,8.40,134.32
2014-05-22 13:48,95-oktan,43.78,700.04
2014-05-21 16:32,95-oktan,12.51,200.03
2014-05-21 16:20,95-oktan,62.54,"1,000.01"
2014-05-21 14:23,95-oktan,51.51,823.64
2014-05-21 12:47,Diesel,31.47,500.06
2014-05-21 07:35,Diesel,18.88,300.00
2014-05-21 07:33,Diesel,44.06,700.11
2014-05-18 14:21,Diesel,18.88,300.00
2014-05-18 14:17,Diesel,31.47,500.06
2014-05-18 12:21,Diesel,124.16,"1,972.90"
2014-05-18 12:15,Diesel,62.94,"1,000.12"
2014-05-18 11:59,95-oktan,62.54,"1,000.01"
2014-05-18 11:18,Diesel,94.40,"1,500.02"
2014-05-17 12:15,Diesel,9.63,153.02
2014-05-16 21:18,95-oktan,62.54,"1,000.01"
2014-05-16 16:22,Diesel,6.30,100.11
2014-05-16 10:17,Diesel,0.00,0.00
2014-05-15 12:19,95-oktan,93.81,"1,500.02"
2014-05-15 10:55,95-oktan,11.00,175.89
2014-05-15 10:53,95-oktan,62.54,"1,000.01"
2014-05-14 17:46,95-oktan,43.64,697.80
2014-05-14 17:23,95-oktan,12.51,200.03
2014-05-13 20:37,95-oktan,12.51,200.03
2014-05-10 16:47,95-oktan,18.77,300.13
2014-05-10 14:47,95-oktan,19.77,316.12
2014-05-10 13:53,95-oktan,11.19,178.93
2014-05-10 12:24,Diesel,12.59,200.06
2014-05-10 12:20,Diesel,12.59,200.06
2014-05-10 11:08,Diesel,62.94,"1,000.12"
2014-05-09 14:43,95-oktan,18.69,298.85
2014-05-05 10:52,95-oktan,62.54,"1,000.01"
2014-05-03 17:37,95-oktan,17.60,281.42
2014-05-03 13:04,95-oktan,62.54,"1,000.01"
2014-05-03 12:43,95-oktan,15.49,247.69
2014-05-03 12:40,95-oktan,6.26,100.10
2014-05-03 11:44,95-oktan,20.22,323.32
2014-05-02 16:54,95-oktan,3.13,50.05
2014-05-02 15:56,95-oktan,6.26,100.10
2014-05-02 14:19,95-oktan,31.27,500.01
2014-05-02 14:12,95-oktan,62.54,"1,000.01"
2014-05-02 12:27,Diesel,62.94,"1,000.12"
2014-05-02 12:24,Diesel,62.94,"1,000.12"
2014-05-02 11:56,Diesel,11.92,189.41
2014-05-02 11:53,Diesel,18.88,300.00
2014-05-02 11:50,Diesel,18.88,300.00
2014-05-01 15:04,95-oktan,12.51,200.03
2014-04-29 09:00,95-oktan,187.62,"3,000.04"
2014-04-28 16:11,95-oktan,15.67,250.56
2014-04-27 21:01,95-oktan,5.22,83.47
2014-04-27 20:59,95-oktan,62.54,"1,000.01"
2014-04-27 20:56,Diesel,0.00,0.00
2014-04-27 12:01,95-oktan,31.27,500.01
2014-04-27 09:52,Diesel,31.47,500.06
2014-04-27 09:49,Diesel,62.94,"1,000.12"
2014-04-26 18:50,Diesel,11.34,180.19
2014-04-26 14:25,95-oktan,62.54,"1,000.01"
2014-04-26 13:58,Diesel,62.94,"1,000.12"
2014-04-26 13:55,Diesel,62.94,"1,000.12"
2014-04-21 14:42,95-oktan,31.27,500.01
2014-04-20 12:45,95-oktan,18.77,300.13
2014-04-20 12:38,95-oktan,62.54,"1,000.01"
2014-04-20 12:30,95-oktan,18.77,300.13
2014-04-20 12:21,95-oktan,0.00,0.00
2014-04-20 11:42,Diesel,62.94,"1,000.12"
2014-04-20 11:40,Diesel,62.94,"1,000.12"
2014-04-19 16:01,95-oktan,37.36,597.39
2014-04-19 14:55,Diesel,13.49,214.36
2014-04-19 14:54,Diesel,44.06,700.11
2014-04-19 14:19,95-oktan,62.54,"1,000.01"
2014-04-19 14:14,Diesel,0.02,0.32
2014-04-19 09:05,Diesel,18.88,300.00
2014-04-19 08:36,Diesel,62.94,"1,000.12"
2014-04-18 11:18,Diesel,24.55,390.10
2014-04-16 09:33,Diesel,100.00,"1,589.00"
2014-04-15 17:35,95-oktan,0.07,1.12
2014-04-15 17:34,Diesel,0.05,0.79
2014-04-03 15:04,Diesel,44.06,700.11
2014-03-29 12:43,95-oktan,18.77,300.13
2014-03-29 12:40,95-oktan,18.77,300.13
2014-03-29 12:38,95-oktan,31.27,500.01
2014-03-25 14:42,Diesel,35.67,566.80
2014-03-25 14:00,Diesel,0.08,1.27
2014-03-25 13:51,95-oktan,0.00,0.00
2014-03-24 15:52,95-oktan,0.01,0.16
2014-03-11 13:04,95-oktan,21.70,346.98
2014-02-03 14:19,95-oktan,43.78,700.04
2013-12-26 13:17,Diesel,18.88,300.00
2013-12-23 19:28,Diesel,22.94,364.52
2013-12-01 16:39,Diesel,23.26,369.60
2013-11-10 13:31,95-oktan,43.78,700.04
2013-11-10 10:37,95-oktan,18.77,300.13
2013-11-09 09:50,95-oktan,17.86,285.58
2013-11-06 09:02,Diesel,59.64,947.68
2013-11-06 08:53,95-oktan,43.78,700.04
2013-11-05 13:15,Diesel,44.06,700.11
2013-11-01 13:23,Diesel,50.95,809.60
2013-11-01 13:18,Diesel,125.87,"2,000.07"
2013-10-30 14:54,95-oktan,30.98,495.37
2013-10-27 16:29,Diesel,41.39,657.69
2013-10-27 08:03,95-oktan,43.78,700.04
2013-10-26 09:15,Diesel,62.94,"1,000.12"
2013-10-25 12:30,95-oktan,43.78,700.04
2013-10-21 14:11,95-oktan,31.27,500.01
2013-10-21 11:53,Diesel,10.05,159.69
2013-10-20 12:13,95-oktan,16.85,269.43
2013-10-20 12:00,95-oktan,18.77,300.13
2013-10-19 08:51,Diesel,62.94,"1,000.12"
2013-10-13 15:04,95-oktan,22.10,353.38
2013-10-13 15:00,95-oktan,43.78,700.04
2013-10-12 15:15,95-oktan,43.78,700.04
2013-10-12 13:17,Diesel,62.94,"1,000.12"
2013-10-12 10:07,95-oktan,62.54,"1,000.01"
2013-10-12 09:10,95-oktan,16.06,256.80
2013-10-12 08:11,95-oktan,62.54,"1,000.01"
2013-10-06 10:04,Diesel,31.47,500.06
2013-10-06 09:35,95-oktan,18.77,300.13
2013-10-05 18:23,Diesel,31.47,500.06
2013-10-05 18:21,Diesel,31.47,500.06
2013-10-05 18:17,Diesel,62.94,"1,000.12"
2013-10-05 15:55,95-oktan,18.77,300.13
2013-10-04 12:52,Diesel,62.94,"1,000.12"
2013-10-04 12:01,95-oktan,12.51,200.03
2013-10-02 07:27,Diesel,44.06,700.11
2013-10-01 10:53,95-oktan,12.51,200.03
2013-10-01 10:51,95-oktan,12.51,200.03
2013-09-30 17:02,95-oktan,12.36,197.64
2013-09-30 11:48,Diesel,32.12,510.39
2013-09-30 11:14,95-oktan,31.27,500.01
2013-09-29 15:54,95-oktan,29.61,473.46
2013-09-29 14:29,95-oktan,21.01,335.95
2013-09-29 11:12,95-oktan,163.65,"2,616.76"
2013-09-29 11:01,95-oktan,43.78,700.04
2013-09-29 10:48,95-oktan,29.64,473.94
2013-09-29 10:28,95-oktan,18.77,300.13
2013-09-29 09:55,95-oktan,31.27,500.01
2013-09-28 15:12,Diesel,168.65,"2,679.85"
2013-09-28 13:01,95-oktan,312.70,"5,000.07"
2013-09-28 11:57,95-oktan,21.53,344.26
2013-09-28 11:34,95-oktan,31.27,500.01
2013-09-28 08:22,Diesel,62.94,"1,000.12"
2013-09-27 13:39,95-oktan,15.99,255.68
2013-09-27 09:58,95-oktan,16.23,259.52
2013-09-26 14:41,Diesel,157.34,"2,500.13"
2013-09-26 12:32,Diesel,62.94,"1,000.12"
2013-09-26 08:32,95-oktan,62.54,"1,000.01"
2013-09-26 07:37,Diesel,62.94,"1,000.12"
2013-09-25 10:07,95-oktan,12.51,200.03
2013-09-25 09:36,95-oktan,42.30,676.38
2013-09-24 15:50,95-oktan,18.77,300.13
2013-09-24 13:31,Diesel,62.94,"1,000.12"
2013-09-24 12:52,Diesel,12.16,193.22
2013-09-24 11:56,Diesel,62.94,"1,000.12"
2013-09-24 09:15,95-oktan,18.77,300.13
2013-09-23 18:36,95-oktan,31.27,500.01
2013-09-23 08:52,95-oktan,43.78,700.04
2013-09-23 08:17,Diesel,12.59,200.06
2013-09-23 06:38,95-oktan,43.78,700.04
2013-09-22 11:58,Diesel,44.06,700.11
2013-09-22 11:53,95-oktan,43.78,700.04
2013-09-21 17:35,95-oktan,18.77,300.13
2013-09-21 17:16,Diesel,75.52,"1,200.01"
2013-09-21 14:15,Diesel,60.77,965.64
2013-09-21 13:50,Diesel,43.21,686.61
2013-09-21 12:47,Diesel,18.09,287.45
2013-09-21 12:15,95-oktan,62.54,"1,000.01"
2013-09-20 17:53,Diesel,27.79,441.58
2013-09-20 17:25,95-oktan,76.89,"1,229.47"
2013-09-20 16:03,95-oktan,15.64,250.08
2013-09-20 14:41,95-oktan,33.92,542.38
2013-09-19 14:42,95-oktan,62.54,"1,000.01"
2013-09-18 11:02,95-oktan,7.53,120.40
2013-09-14 16:34,95-oktan,31.27,500.01
2013-09-14 15:31,Diesel,44.06,700.11
2013-09-14 14:36,95-oktan,18.77,300.13
2013-09-14 13:18,Diesel,18.88,300.00
2013-09-14 13:11,95-oktan,4.81,76.91
2013-09-14 13:09,95-oktan,18.77,300.13
2013-09-14 12:07,Diesel,6.30,100.11
2013-09-14 11:05,95-oktan,31.27,500.01
2013-09-14 10:56,Diesel,6.30,100.11
2013-09-14 10:55,Diesel,12.59,200.06
2013-09-13 16:10,95-oktan,17.60,281.42
2013-09-13 16:06,95-oktan,31.27,500.01
2013-09-13 11:30,95-oktan,62.54,"1,000.01"
2013-09-12 15:59,Diesel,44.06,700.11
2013-09-12 11:45,Diesel,24.60,390.89
2013-09-11 21:22,95-oktan,43.78,700.04
2013-09-10 19:02,95-oktan,18.77,300.13
2013-09-09 17:26,Diesel,114.15,"1,813.84"
2013-09-09 10:16,95-oktan,31.27,500.01
2013-09-08 20:44,95-oktan,31.27,500.01
2013-09-08 16:22,95-oktan,43.78,700.04
2013-09-08 15:29,Diesel,15.60,247.88
2013-09-08 15:27,Diesel,12.52,198.94
2013-09-08 14:18,95-oktan,6.94,110.97
2013-09-08 13:46,95-oktan,23.38,373.85
2013-09-08 13:39,95-oktan,30.03,480.18
2013-09-08 13:27,Diesel,62.94,"1,000.12"
2013-09-08 13:19,Diesel,62.94,"1,000.12"
2013-09-08 12:57,95-oktan,62.54,"1,000.01"
2013-09-08 12:52,Diesel,31.47,500.06
2013-09-08 12:38,Diesel,13.15,208.95
2013-09-08 12:01,Diesel,18.88,300.00
2013-09-08 11:55,95-oktan,18.77,300.13
2013-09-08 11:36,Diesel,62.94,"1,000.12"
2013-09-08 11:07,95-oktan,31.27,500.01
2013-09-08 09:44,Diesel,7.36,116.95
2013-09-08 01:51,95-oktan,6.26,100.10
2013-09-07 18:14,Diesel,62.94,"1,000.12"
2013-09-07 17:59,Diesel,14.86,236.13
2013-09-07 17:23,95-oktan,5.01,80.11
2013-09-07 15:23,95-oktan,12.51,200.03
2013-09-07 15:20,95-oktan,18.77,300.13
2013-09-07 14:29,95-oktan,31.27,500.01
2013-09-07 13:59,95-oktan,18.77,300.13
2013-09-07 13:54,95-oktan,18.77,300.13
2013-09-07 13:41,95-oktan,42.87,685.49
2013-09-07 13:25,95-oktan,12.51,200.03
2013-09-07 13:16,Diesel,62.94,"1,000.12"
2013-09-07 12:53,95-oktan,39.48,631.29
2013-09-07 12:34,Diesel,12.31,195.61
2013-09-07 12:00,95-oktan,43.78,700.04
2013-09-07 11:58,95-oktan,62.54,"1,000.01"
2013-09-07 11:43,95-oktan,18.77,300.13
2013-09-07 11:19,95-oktan,18.09,289.26
2013-09-07 10:15,95-oktan,6.26,100.10
2013-09-07 09:15,95-oktan,17.68,282.70
2013-09-06 17:21,95-oktan,18.77,300.13
2013-09-06 16:28,95-oktan,12.48,199.56
2013-09-06 13:50,Diesel,46.67,741.59
2013-09-06 13:48,Diesel,62.94,"1,000.12"
2013-09-06 11:29,Diesel,125.87,"2,000.07"
2013-09-06 11:06,Diesel,38.30,608.59
2013-09-05 13:04,Diesel,44.06,700.11
2013-09-05 11:56,Diesel,21.76,345.77
2013-09-04 16:21,95-oktan,3.30,52.77
2013-09-04 16:19,95-oktan,6.26,100.10
2013-09-04 16:18,95-oktan,6.26,100.10
2013-09-04 16:16,95-oktan,31.27,500.01
2013-09-04 15:44,Diesel,22.97,364.99
2013-09-04 14:19,95-oktan,13.22,211.39
2013-09-04 13:44,Diesel,43.88,697.25
2013-09-04 13:22,95-oktan,43.78,700.04
2013-09-03 11:26,Diesel,6.30,100.11
2013-09-03 10:01,Diesel,10.02,159.22
2013-09-03 08:35,Diesel,19.91,316.37
2013-09-02 18:50,Diesel,18.02,286.34
2013-09-02 18:03,95-oktan,12.51,200.03
2013-09-02 08:13,95-oktan,17.68,282.70
2013-08-31 12:45,95-oktan,62.54,"1,000.01"
2013-08-31 12:40,Diesel,9.06,143.96
2013-08-30 18:14,95-oktan,12.51,200.03
2013-08-30 16:49,95-oktan,24.91,398.31
2013-08-30 11:58,Diesel,70.11,"1,114.05"
2013-08-29 16:50,Diesel,62.94,"1,000.12"
2013-08-29 16:47,Diesel,62.94,"1,000.12"
2013-08-29 16:29,95-oktan,62.54,"1,000.01"
2013-08-29 11:24,Diesel,62.94,"1,000.12"
2013-08-27 18:32,95-oktan,18.77,300.13
2013-08-27 13:42,Diesel,3.25,51.64
2013-08-27 13:39,Diesel,12.59,200.06
2013-08-27 11:31,95-oktan,2.79,44.61
2013-08-27 10:17,Diesel,50.15,796.88
2013-08-27 10:07,95-oktan,43.78,700.04
2013-08-26 17:46,95-oktan,33.55,536.46
2013-08-26 17:12,Diesel,31.47,500.06
2013-08-26 12:57,95-oktan,30.70,490.89
2013-08-26 12:53,95-oktan,62.54,"1,000.01"
2013-08-26 12:27,95-oktan,25.02,400.07
2013-08-26 10:56,Diesel,25.11,399.00
2013-08-25 19:55,95-oktan,12.51,200.03
2013-08-25 18:30,95-oktan,18.77,300.13
2013-08-25 17:46,95-oktan,13.96,223.22
2013-08-25 17:02,Diesel,44.06,700.11
2013-08-25 15:36,95-oktan,31.27,500.01
2013-08-25 15:05,95-oktan,97.70,"1,562.22"
2013-08-25 14:06,Diesel,6.86,109.01
2013-08-25 14:04,Diesel,12.59,200.06
2013-08-25 13:44,Diesel,18.88,300.00
2013-08-25 13:37,95-oktan,62.54,"1,000.01"
2013-08-25 13:35,Diesel,0.05,0.79
2013-08-25 13:15,95-oktan,31.27,500.01
2013-08-25 13:11,95-oktan,18.77,300.13
2013-08-25 13:08,95-oktan,10.95,175.09
2013-08-25 13:03,95-oktan,12.51,200.03
2013-08-25 12:58,95-oktan,31.27,500.01
2013-08-25 12:04,95-oktan,42.74,683.41
2013-08-25 11:56,95-oktan,31.27,500.01
2013-08-25 11:29,95-oktan,25.02,400.07
2013-08-25 11:25,Diesel,32.20,511.66
2013-08-25 10:46,95-oktan,54.54,872.09
2013-08-25 09:57,95-oktan,31.27,500.01
2013-08-24 21:03,95-oktan,31.27,500.01
2013-08-24 18:09,95-oktan,62.54,"1,000.01"
2013-08-24 17:52,95-oktan,6.26,100.10
2013-08-24 15:26,95-oktan,18.77,300.13
2013-08-24 15:09,Diesel,10.71,170.18
2013-08-24 14:33,95-oktan,43.78,700.04
2013-08-24 13:48,95-oktan,18.77,300.13
2013-08-24 13:44,95-oktan,12.51,200.03
2013-08-24 13:21,95-oktan,62.54,"1,000.01"
2013-08-24 12:54,95-oktan,6.26,100.10
2013-08-24 12:49,Diesel,62.94,"1,000.12"
2013-08-24 12:44,95-oktan,62.08,992.66
2013-08-24 12:39,95-oktan,12.51,200.03
2013-08-24 12:29,95-oktan,12.51,200.03
2013-08-24 12:25,95-oktan,12.51,200.03
2013-08-24 12:00,95-oktan,50.72,811.01
2013-08-24 11:57,95-oktan,147.87,"2,364.44"
2013-08-24 11:49,95-oktan,30.06,480.66
2013-08-24 11:44,95-oktan,42.66,682.13
2013-08-24 11:39,95-oktan,62.54,"1,000.01"
2013-08-24 11:25,95-oktan,17.32,276.95
2013-08-24 11:22,95-oktan,43.78,700.04
2013-08-24 11:16,95-oktan,6.26,100.10
2013-08-24 11:14,95-oktan,12.51,200.03
2013-08-24 11:12,[Ingen produkt],0.00,0.00
2013-08-24 11:06,95-oktan,59.44,950.45
2013-08-24 10:49,Diesel,40.15,637.98
2013-08-24 10:40,95-oktan,62.54,"1,000.01"
2013-08-24 10:36,95-oktan,62.54,"1,000.01"
2013-08-24 09:39,95-oktan,43.78,700.04
2013-08-23 21:32,Diesel,10.20,162.08
2013-08-23 18:24,95-oktan,30.83,492.97
2013-08-23 16:19,95-oktan,43.78,700.04
2013-08-23 16:15,95-oktan,62.54,"1,000.01"
2013-08-23 16:09,95-oktan,6.26,100.10
2013-08-23 16:00,95-oktan,62.54,"1,000.01"
2013-08-23 15:56,95-oktan,187.62,"3,000.04"
2013-08-23 15:23,[Ingen produkt],0.00,0.00
2013-08-23 15:23,[Ingen produkt],0.00,0.00
2013-08-23 14:31,Diesel,9.44,150.00
2013-08-23 14:17,Diesel,36.58,581.26
2013-08-23 13:58,95-oktan,31.27,500.01
2013-08-23 13:07,95-oktan,12.51,200.03
2013-08-23 12:41,95-oktan,18.77,300.13
2013-08-23 12:32,Diesel,51.22,813.89
2013-08-23 11:43,95-oktan,18.77,300.13
2013-08-23 11:40,95-oktan,12.51,200.03
2013-08-23 11:30,95-oktan,35.55,568.44
2013-08-23 11:29,[Ingen produkt],0.00,0.00
2013-08-23 10:18,Diesel,62.94,"1,000.12"
2013-08-23 10:15,Diesel,62.94,"1,000.12"
2013-08-23 09:25,Diesel,44.06,700.11
2013-08-23 06:25,Diesel,42.71,678.66
2013-08-22 19:11,95-oktan,18.77,300.13
2013-08-22 18:54,Diesel,124.90,"1,984.66"
2013-08-22 17:20,95-oktan,18.77,300.13
2013-08-22 15:09,95-oktan,14.11,225.62
2013-08-22 14:51,Diesel,13.45,213.72
2013-08-22 14:49,Diesel,44.06,700.11
2013-08-22 14:46,Diesel,44.06,700.11
2013-08-22 14:17,95-oktan,20.14,322.04
2013-08-22 13:06,95-oktan,6.26,100.10
2013-08-22 07:53,95-oktan,250.16,"4,000.06"
2013-08-21 18:41,Diesel,10.09,160.33
2013-08-21 13:03,95-oktan,6.26,100.10
2013-08-20 15:44,Diesel,10.19,161.92
2013-08-20 14:39,95-oktan,18.77,300.13
2013-08-19 18:15,95-oktan,12.51,200.03
2013-08-19 18:12,95-oktan,18.77,300.13
2013-08-19 18:01,Diesel,38.73,615.42
2013-08-19 17:43,95-oktan,13.95,223.06
2013-08-19 08:43,Diesel,44.06,700.11
2013-08-18 14:18,Diesel,44.06,700.11
2013-08-17 17:33,Diesel,31.47,500.06
2013-08-17 17:31,Diesel,31.47,500.06
2013-08-17 17:00,95-oktan,43.78,700.04
2013-08-17 15:31,95-oktan,31.27,500.01
2013-08-17 14:45,Diesel,94.40,"1,500.02"
2013-08-17 14:34,Diesel,12.59,200.06
2013-08-17 14:32,Diesel,36.64,582.21
2013-08-17 14:29,Diesel,44.06,700.11
2013-08-17 14:27,Diesel,94.40,"1,500.02"
2013-08-17 13:21,95-oktan,62.54,"1,000.01"
2013-08-17 12:39,95-oktan,20.26,323.96
2013-08-17 12:38,95-oktan,182.05,"2,910.98"
2013-08-17 12:25,95-oktan,16.11,257.60
2013-08-17 10:16,Diesel,12.59,200.06
2013-08-16 11:11,95-oktan,18.77,300.13
2013-08-15 19:04,95-oktan,43.78,700.04
2013-08-15 17:19,95-oktan,4.20,67.16
2013-08-15 16:33,Diesel,62.94,"1,000.12"
2013-08-15 16:30,95-oktan,6.26,100.10
2013-08-15 13:23,95-oktan,62.54,"1,000.01"
2013-08-15 12:28,Diesel,78.60,"1,248.95"
2013-08-15 11:47,95-oktan,35.23,563.33
2013-08-15 11:21,Diesel,15.40,244.71
2013-08-15 11:11,Diesel,26.81,426.01
2013-08-15 11:03,95-oktan,12.51,200.03
2013-08-15 10:37,Diesel,18.88,300.00
2013-08-15 09:52,95-oktan,5.91,94.50
2013-08-15 09:50,95-oktan,18.74,299.65
2013-08-15 09:32,Diesel,31.47,500.06
2013-08-14 18:16,95-oktan,31.27,500.01
2013-08-14 17:32,95-oktan,18.77,300.13
2013-08-14 17:07,95-oktan,7.71,123.28
2013-08-14 15:50,Diesel,0.86,13.67
2013-08-14 15:48,Diesel,31.47,500.06
2013-08-14 13:50,95-oktan,21.05,336.59
2013-08-14 11:54,95-oktan,8.39,134.16
2013-08-14 11:21,Diesel,18.88,300.00
2013-08-14 11:01,95-oktan,23.21,371.13
2013-08-14 10:57,95-oktan,125.08,"2,000.03"
2013-08-14 10:52,[Ingen produkt],0.00,0.00
2013-08-14 10:24,Diesel,11.84,188.14
2013-08-13 20:17,95-oktan,17.39,278.07
2013-08-13 15:03,Diesel,27.86,442.70
2013-08-13 14:18,Diesel,25.00,397.25
2013-08-13 11:52,Diesel,51.82,823.42
2013-08-13 11:29,Diesel,26.65,423.47
2013-08-13 11:05,Diesel,17.02,270.45
2013-08-13 10:41,Diesel,34.76,552.34
2013-08-13 08:06,95-oktan,5.18,82.83
2013-08-13 08:04,Diesel,11.53,183.21
2013-08-12 15:40,95-oktan,2.23,35.66
2013-08-12 11:53,95-oktan,0.39,6.24
2013-08-12 11:02,Diesel,49.90,792.91
2013-08-12 10:23,Diesel,62.94,"1,000.12"
2013-08-10 09:19,Diesel,61.54,"1,000.02"
2013-08-09 08:43,95-oktan,18.35,300.02
2013-08-08 20:57,95-oktan,12.24,200.12
2013-08-08 18:43,95-oktan,16.33,267.00
2013-08-08 09:10,Diesel,12.31,200.04
2013-08-08 07:30,Diesel,12.31,200.04
2013-08-07 19:30,95-oktan,42.82,700.11
2013-08-07 08:07,95-oktan,197.80,"3,234.03"
2013-08-06 22:12,Diesel,184.62,"3,000.08"
2013-08-06 22:04,Diesel,184.62,"3,000.08"
2013-08-06 19:50,95-oktan,3.80,62.13
2013-08-05 20:31,Diesel,37.01,601.41
2013-08-05 18:48,95-oktan,39.23,641.41
2013-08-05 18:22,95-oktan,7.39,120.83
2013-08-05 18:08,95-oktan,7.54,123.28
2013-08-05 08:02,Diesel,123.08,"2,000.05"
2013-08-04 20:21,95-oktan,91.75,"1,500.11"
2013-08-04 19:42,Diesel,13.73,223.11
2013-08-04 09:01,Diesel,61.54,"1,000.02"
2013-08-03 19:50,95-oktan,9.16,149.77
2013-08-03 19:41,95-oktan,12.24,200.12
2013-08-03 18:46,Diesel,10.02,162.82
2013-08-03 18:04,95-oktan,30.59,500.15
2013-08-03 08:34,95-oktan,12.03,196.69
2013-08-02 20:15,95-oktan,30.59,500.15
2013-08-02 19:25,95-oktan,61.17,"1,000.13"
2013-08-02 19:16,95-oktan,12.24,200.12
2013-08-02 18:15,95-oktan,4.04,66.05
2013-08-02 18:11,95-oktan,30.59,500.15
2013-08-02 18:09,Diesel,0.03,0.49
2013-08-02 18:07,95-oktan,5.01,81.91
2013-08-02 08:39,95-oktan,110.10,"1,800.14"
2013-08-02 07:22,95-oktan,61.17,"1,000.13"
2013-08-01 21:15,95-oktan,9.12,149.11
2013-08-01 08:57,Diesel,18.47,300.14
2013-08-01 08:49,Diesel,43.08,700.05
2013-08-01 08:40,Diesel,61.54,"1,000.02"
2013-07-31 20:00,95-oktan,11.52,188.35
2013-07-31 19:58,95-oktan,12.24,200.12
2013-07-31 19:33,95-oktan,18.35,300.02
